Experiment	Sweep	
Date	30.09.2022 15:44:59	
User		
X (m)	0.000000E+0	
Y (m)	0.000000E+0	
Comment01	FWD, plasmons, Vtip = -138. xyz default, #2	

[DATA]
BB Back Bias (V)	Bias (V)	Current (A)	BBX (Hz)	BB Back Bias (V)	Tip Current (A)
114.800E+0	-138.000E+0	53.1867E-9	17.1367E+3	114.800E+0	63.8993E-9
114.850E+0	-138.000E+0	53.2349E-9	17.6700E+3	114.850E+0	63.9560E-9
114.900E+0	-138.000E+0	53.3093E-9	17.9600E+3	114.900E+0	64.0491E-9
114.950E+0	-138.000E+0	53.2153E-9	18.0300E+3	114.950E+0	63.9331E-9
115.000E+0	-138.000E+0	53.1642E-9	15.8400E+3	115.000E+0	63.8724E-9
115.050E+0	-138.000E+0	53.2286E-9	16.6367E+3	115.050E+0	63.9493E-9
115.100E+0	-138.000E+0	53.1267E-9	17.6667E+3	115.100E+0	63.8267E-9
115.150E+0	-138.000E+0	53.1685E-9	17.6000E+3	115.150E+0	63.8791E-9
115.200E+0	-138.000E+0	53.2290E-9	17.5800E+3	115.200E+0	63.9529E-9
115.250E+0	-138.000E+0	53.2687E-9	17.8933E+3	115.250E+0	63.9993E-9
115.300E+0	-138.000E+0	53.2295E-9	18.7867E+3	115.300E+0	63.9534E-9
115.350E+0	-138.000E+0	53.1374E-9	17.1033E+3	115.350E+0	63.8382E-9
115.400E+0	-138.000E+0	53.1980E-9	17.3733E+3	115.400E+0	63.9170E-9
115.450E+0	-138.000E+0	53.1649E-9	16.3233E+3	115.450E+0	63.8764E-9
115.500E+0	-138.000E+0	53.2525E-9	17.6300E+3	115.500E+0	63.9806E-9
115.550E+0	-138.000E+0	53.1202E-9	16.8700E+3	115.550E+0	63.8208E-9
115.600E+0	-138.000E+0	53.2292E-9	16.5567E+3	115.600E+0	63.9500E-9
115.650E+0	-138.000E+0	53.1431E-9	18.0900E+3	115.650E+0	63.8416E-9
115.700E+0	-138.000E+0	53.2538E-9	16.7333E+3	115.700E+0	63.9803E-9
115.750E+0	-138.000E+0	53.1316E-9	17.4067E+3	115.750E+0	63.8284E-9
115.800E+0	-138.000E+0	53.1644E-9	17.9567E+3	115.800E+0	63.8679E-9
115.850E+0	-138.000E+0	53.2552E-9	17.0700E+3	115.850E+0	63.9803E-9
115.900E+0	-138.000E+0	53.2321E-9	18.1000E+3	115.900E+0	63.9519E-9
115.950E+0	-138.000E+0	53.2272E-9	18.4667E+3	115.950E+0	63.9507E-9
116.000E+0	-138.000E+0	53.1358E-9	17.0133E+3	116.000E+0	63.8367E-9
116.050E+0	-138.000E+0	53.1235E-9	17.0500E+3	116.050E+0	63.8224E-9
116.100E+0	-138.000E+0	53.2026E-9	18.8733E+3	116.100E+0	63.9163E-9
116.150E+0	-138.000E+0	53.1517E-9	17.3100E+3	116.150E+0	63.8558E-9
116.200E+0	-138.000E+0	53.1436E-9	16.4500E+3	116.200E+0	63.8463E-9
116.250E+0	-138.000E+0	53.2402E-9	17.3500E+3	116.250E+0	63.9619E-9
116.300E+0	-138.000E+0	53.1489E-9	18.0133E+3	116.300E+0	63.8595E-9
116.350E+0	-138.000E+0	53.2532E-9	17.7733E+3	116.350E+0	63.9803E-9
116.400E+0	-138.000E+0	53.2938E-9	17.1367E+3	116.400E+0	64.0286E-9
116.450E+0	-138.000E+0	53.2452E-9	18.1800E+3	116.450E+0	63.9684E-9
116.500E+0	-138.000E+0	53.2334E-9	18.1400E+3	116.500E+0	63.9548E-9
116.550E+0	-138.000E+0	53.2969E-9	17.7400E+3	116.550E+0	64.0277E-9
116.600E+0	-138.000E+0	53.2306E-9	18.4733E+3	116.600E+0	63.9509E-9
116.650E+0	-138.000E+0	53.2873E-9	19.9000E+3	116.650E+0	64.0153E-9
116.700E+0	-138.000E+0	53.2900E-9	18.5767E+3	116.700E+0	64.0199E-9
116.750E+0	-138.000E+0	53.2381E-9	17.3200E+3	116.750E+0	63.9622E-9
116.800E+0	-138.000E+0	53.1710E-9	19.2433E+3	116.800E+0	63.8851E-9
116.850E+0	-138.000E+0	53.2283E-9	18.2100E+3	116.850E+0	63.9489E-9
116.900E+0	-138.000E+0	53.2529E-9	18.6167E+3	116.900E+0	63.9811E-9
116.950E+0	-138.000E+0	53.2332E-9	17.7500E+3	116.950E+0	63.9536E-9
117.000E+0	-138.000E+0	53.2645E-9	20.7133E+3	117.000E+0	63.9916E-9
117.050E+0	-138.000E+0	53.2158E-9	17.7400E+3	117.050E+0	63.9336E-9
117.100E+0	-138.000E+0	53.3123E-9	19.6700E+3	117.100E+0	64.0554E-9
117.150E+0	-138.000E+0	53.3032E-9	18.9700E+3	117.150E+0	64.0401E-9
117.200E+0	-138.000E+0	53.2897E-9	18.2533E+3	117.200E+0	64.0249E-9
117.250E+0	-138.000E+0	53.2609E-9	18.7833E+3	117.250E+0	63.9858E-9
117.300E+0	-138.000E+0	53.2430E-9	18.3933E+3	117.300E+0	63.9692E-9
117.350E+0	-138.000E+0	53.2961E-9	19.9933E+3	117.350E+0	64.0328E-9
117.400E+0	-138.000E+0	53.3947E-9	21.2267E+3	117.400E+0	64.1512E-9
117.450E+0	-138.000E+0	53.3688E-9	20.4400E+3	117.450E+0	64.1197E-9
117.500E+0	-138.000E+0	53.3468E-9	20.2300E+3	117.500E+0	64.0927E-9
117.550E+0	-138.000E+0	53.2861E-9	20.9567E+3	117.550E+0	64.0201E-9
117.600E+0	-138.000E+0	53.3273E-9	19.9600E+3	117.600E+0	64.0703E-9
117.650E+0	-138.000E+0	53.3690E-9	22.8533E+3	117.650E+0	64.1227E-9
117.700E+0	-138.000E+0	53.2896E-9	20.3700E+3	117.700E+0	64.0246E-9
117.750E+0	-138.000E+0	53.3553E-9	21.3500E+3	117.750E+0	64.1046E-9
117.800E+0	-138.000E+0	53.2645E-9	21.8600E+3	117.800E+0	63.9945E-9
117.850E+0	-138.000E+0	53.3385E-9	20.9433E+3	117.850E+0	64.0853E-9
117.900E+0	-138.000E+0	53.4244E-9	22.5533E+3	117.900E+0	64.1933E-9
117.950E+0	-138.000E+0	53.2933E-9	20.8933E+3	117.950E+0	64.0268E-9
118.000E+0	-138.000E+0	53.3552E-9	23.1933E+3	118.000E+0	64.1059E-9
118.050E+0	-138.000E+0	53.2660E-9	23.4800E+3	118.050E+0	64.0003E-9
118.100E+0	-138.000E+0	53.2577E-9	22.7500E+3	118.100E+0	63.9881E-9
118.150E+0	-138.000E+0	53.2426E-9	22.6867E+3	118.150E+0	63.9658E-9
118.200E+0	-138.000E+0	53.3031E-9	23.6700E+3	118.200E+0	64.0407E-9
118.250E+0	-138.000E+0	53.2625E-9	23.3033E+3	118.250E+0	63.9903E-9
118.300E+0	-138.000E+0	53.2609E-9	22.5900E+3	118.300E+0	63.9938E-9
118.350E+0	-138.000E+0	53.2036E-9	25.0133E+3	118.350E+0	63.9189E-9
118.400E+0	-138.000E+0	53.3778E-9	23.7233E+3	118.400E+0	64.1314E-9
118.450E+0	-138.000E+0	53.2772E-9	25.1600E+3	118.450E+0	64.0127E-9
118.500E+0	-138.000E+0	53.1948E-9	24.8233E+3	118.500E+0	63.9109E-9
118.550E+0	-138.000E+0	53.1901E-9	24.7500E+3	118.550E+0	63.9113E-9
118.600E+0	-138.000E+0	53.2720E-9	24.8833E+3	118.600E+0	64.0067E-9
118.650E+0	-138.000E+0	53.2310E-9	26.0667E+3	118.650E+0	63.9549E-9
118.700E+0	-138.000E+0	53.3860E-9	26.4767E+3	118.700E+0	64.1425E-9
118.750E+0	-138.000E+0	53.3175E-9	27.2167E+3	118.750E+0	64.0588E-9
118.800E+0	-138.000E+0	53.3888E-9	27.4933E+3	118.800E+0	64.1451E-9
118.850E+0	-138.000E+0	53.2577E-9	28.6600E+3	118.850E+0	63.9828E-9
118.900E+0	-138.000E+0	53.2954E-9	26.9800E+3	118.900E+0	64.0312E-9
118.950E+0	-138.000E+0	53.3233E-9	27.6400E+3	118.950E+0	64.0670E-9
119.000E+0	-138.000E+0	53.3294E-9	29.4767E+3	119.000E+0	64.0763E-9
119.050E+0	-138.000E+0	53.2786E-9	27.3633E+3	119.050E+0	64.0110E-9
119.100E+0	-138.000E+0	53.3486E-9	28.3467E+3	119.100E+0	64.1010E-9
119.150E+0	-138.000E+0	53.3314E-9	31.2367E+3	119.150E+0	64.0784E-9
119.200E+0	-138.000E+0	53.4224E-9	28.6467E+3	119.200E+0	64.1878E-9
119.250E+0	-138.000E+0	53.3176E-9	29.4133E+3	119.250E+0	64.0595E-9
119.300E+0	-138.000E+0	53.4208E-9	30.5433E+3	119.300E+0	64.1850E-9
119.350E+0	-138.000E+0	53.4085E-9	32.1033E+3	119.350E+0	64.1695E-9
119.400E+0	-138.000E+0	53.3398E-9	30.5233E+3	119.400E+0	64.0920E-9
119.450E+0	-138.000E+0	53.3821E-9	33.3067E+3	119.450E+0	64.1391E-9
119.500E+0	-138.000E+0	53.2731E-9	29.5000E+3	119.500E+0	64.0063E-9
119.550E+0	-138.000E+0	53.3822E-9	33.6967E+3	119.550E+0	64.1424E-9
119.600E+0	-138.000E+0	53.3477E-9	33.7567E+3	119.600E+0	64.0959E-9
119.650E+0	-138.000E+0	53.4139E-9	35.3400E+3	119.650E+0	64.1777E-9
119.700E+0	-138.000E+0	53.4139E-9	35.3167E+3	119.700E+0	64.1751E-9
119.750E+0	-138.000E+0	53.4886E-9	36.0833E+3	119.750E+0	64.2651E-9
119.800E+0	-138.000E+0	53.4504E-9	35.4733E+3	119.800E+0	64.2210E-9
119.850E+0	-138.000E+0	53.4887E-9	35.6933E+3	119.850E+0	64.2676E-9
119.900E+0	-138.000E+0	53.4421E-9	37.7667E+3	119.900E+0	64.2140E-9
119.950E+0	-138.000E+0	53.3897E-9	39.9000E+3	119.950E+0	64.1480E-9
120.000E+0	-138.000E+0	53.3661E-9	35.6800E+3	120.000E+0	64.1201E-9
120.050E+0	-138.000E+0	53.3548E-9	39.1133E+3	120.050E+0	64.1068E-9
120.100E+0	-138.000E+0	53.3601E-9	40.0133E+3	120.100E+0	64.1099E-9
120.150E+0	-138.000E+0	53.3850E-9	38.1833E+3	120.150E+0	64.1439E-9
120.200E+0	-138.000E+0	53.4168E-9	39.8033E+3	120.200E+0	64.1803E-9
120.250E+0	-138.000E+0	53.3881E-9	40.5267E+3	120.250E+0	64.1462E-9
120.300E+0	-138.000E+0	53.2989E-9	40.7067E+3	120.300E+0	64.0375E-9
120.350E+0	-138.000E+0	53.2908E-9	41.6967E+3	120.350E+0	64.0258E-9
120.400E+0	-138.000E+0	54.3403E-9	40.7533E+3	120.400E+0	65.2855E-9
120.450E+0	-138.000E+0	54.2755E-9	40.0800E+3	120.450E+0	65.2116E-9
120.500E+0	-138.000E+0	54.2974E-9	43.8500E+3	120.500E+0	65.2359E-9
120.550E+0	-138.000E+0	54.3604E-9	44.2033E+3	120.550E+0	65.3085E-9
120.600E+0	-138.000E+0	54.3500E-9	44.2567E+3	120.600E+0	65.2958E-9
120.650E+0	-138.000E+0	54.2654E-9	43.8133E+3	120.650E+0	65.1956E-9
120.700E+0	-138.000E+0	54.1718E-9	43.9633E+3	120.700E+0	65.0820E-9
120.750E+0	-138.000E+0	54.3608E-9	44.8633E+3	120.750E+0	65.3083E-9
120.800E+0	-138.000E+0	54.3728E-9	46.4067E+3	120.800E+0	65.3253E-9
120.850E+0	-138.000E+0	54.1527E-9	47.3000E+3	120.850E+0	65.0599E-9
120.900E+0	-138.000E+0	54.1611E-9	49.1467E+3	120.900E+0	65.0726E-9
120.950E+0	-138.000E+0	54.1508E-9	48.1733E+3	120.950E+0	65.0534E-9
121.000E+0	-138.000E+0	54.3056E-9	47.0633E+3	121.000E+0	65.2459E-9
121.050E+0	-138.000E+0	54.2437E-9	47.9833E+3	121.050E+0	65.1743E-9
121.100E+0	-138.000E+0	54.3320E-9	47.6433E+3	121.100E+0	65.2793E-9
121.150E+0	-138.000E+0	54.3211E-9	48.7433E+3	121.150E+0	65.2669E-9
121.200E+0	-138.000E+0	54.2767E-9	51.4167E+3	121.200E+0	65.2108E-9
121.250E+0	-138.000E+0	54.2856E-9	49.4933E+3	121.250E+0	65.2232E-9
121.300E+0	-138.000E+0	54.3052E-9	52.1500E+3	121.300E+0	65.2385E-9
121.350E+0	-138.000E+0	54.2849E-9	51.3533E+3	121.350E+0	65.2237E-9
121.400E+0	-138.000E+0	54.2398E-9	49.6100E+3	121.400E+0	65.1683E-9
121.450E+0	-138.000E+0	54.2007E-9	51.3500E+3	121.450E+0	65.1181E-9
121.500E+0	-138.000E+0	54.2785E-9	55.3100E+3	121.500E+0	65.2123E-9
121.550E+0	-138.000E+0	54.3911E-9	52.9400E+3	121.550E+0	65.3494E-9
121.600E+0	-138.000E+0	54.4300E-9	53.1267E+3	121.600E+0	65.3956E-9
121.650E+0	-138.000E+0	54.5305E-9	55.6733E+3	121.650E+0	65.5215E-9
121.700E+0	-138.000E+0	54.2205E-9	56.2233E+3	121.700E+0	65.1407E-9
121.750E+0	-138.000E+0	54.3212E-9	52.8000E+3	121.750E+0	65.2612E-9
121.800E+0	-138.000E+0	54.2195E-9	54.0100E+3	121.800E+0	65.1426E-9
121.850E+0	-138.000E+0	54.2972E-9	54.2033E+3	121.850E+0	65.2366E-9
121.900E+0	-138.000E+0	54.2509E-9	57.6633E+3	121.900E+0	65.1755E-9
121.950E+0	-138.000E+0	54.3846E-9	57.9400E+3	121.950E+0	65.3412E-9
122.000E+0	-138.000E+0	54.3339E-9	54.7833E+3	122.000E+0	65.2768E-9
122.050E+0	-138.000E+0	54.3277E-9	55.8833E+3	122.050E+0	65.2743E-9
122.100E+0	-138.000E+0	54.2178E-9	55.9167E+3	122.100E+0	65.1350E-9
122.150E+0	-138.000E+0	54.2983E-9	55.9900E+3	122.150E+0	65.2366E-9
122.200E+0	-138.000E+0	54.3226E-9	56.2833E+3	122.200E+0	65.2666E-9
122.250E+0	-138.000E+0	54.2601E-9	53.5733E+3	122.250E+0	65.1892E-9
122.300E+0	-138.000E+0	54.2567E-9	53.0867E+3	122.300E+0	65.1892E-9
122.350E+0	-138.000E+0	54.3066E-9	52.5367E+3	122.350E+0	65.2457E-9
122.400E+0	-138.000E+0	54.2528E-9	53.3533E+3	122.400E+0	65.1801E-9
122.450E+0	-138.000E+0	54.2736E-9	54.3333E+3	122.450E+0	65.2028E-9
122.500E+0	-138.000E+0	54.3520E-9	55.8567E+3	122.500E+0	65.2999E-9
122.550E+0	-138.000E+0	54.2350E-9	55.6667E+3	122.550E+0	65.1565E-9
122.600E+0	-138.000E+0	54.2021E-9	53.1933E+3	122.600E+0	65.1158E-9
122.650E+0	-138.000E+0	54.2550E-9	51.8067E+3	122.650E+0	65.1777E-9
122.700E+0	-138.000E+0	54.2186E-9	54.3200E+3	122.700E+0	65.1363E-9
122.750E+0	-138.000E+0	54.2394E-9	53.5233E+3	122.750E+0	65.1603E-9
122.800E+0	-138.000E+0	54.2301E-9	50.5567E+3	122.800E+0	65.1576E-9
122.850E+0	-138.000E+0	54.1998E-9	51.2367E+3	122.850E+0	65.1156E-9
122.900E+0	-138.000E+0	54.2145E-9	51.0233E+3	122.900E+0	65.1354E-9
122.950E+0	-138.000E+0	54.3241E-9	51.0733E+3	122.950E+0	65.2644E-9
123.000E+0	-138.000E+0	54.2679E-9	52.7467E+3	123.000E+0	65.1988E-9
123.050E+0	-138.000E+0	54.2522E-9	49.7133E+3	123.050E+0	65.1756E-9
123.100E+0	-138.000E+0	54.2240E-9	50.7333E+3	123.100E+0	65.1454E-9
123.150E+0	-138.000E+0	54.2706E-9	49.0167E+3	123.150E+0	65.1992E-9
123.200E+0	-138.000E+0	54.2692E-9	49.6733E+3	123.200E+0	65.1968E-9
123.250E+0	-138.000E+0	54.2319E-9	49.3033E+3	123.250E+0	65.1534E-9
123.300E+0	-138.000E+0	54.2323E-9	49.5700E+3	123.300E+0	65.1584E-9
123.350E+0	-138.000E+0	54.2679E-9	47.3800E+3	123.350E+0	65.1960E-9
123.400E+0	-138.000E+0	54.2311E-9	47.3467E+3	123.400E+0	65.1499E-9
123.450E+0	-138.000E+0	54.2304E-9	46.4800E+3	123.450E+0	65.1534E-9
123.500E+0	-138.000E+0	54.2497E-9	45.3967E+3	123.500E+0	65.1767E-9
123.550E+0	-138.000E+0	54.2674E-9	45.5800E+3	123.550E+0	65.1960E-9
123.600E+0	-138.000E+0	54.2585E-9	44.5767E+3	123.600E+0	65.1855E-9
123.650E+0	-138.000E+0	54.3484E-9	46.4600E+3	123.650E+0	65.2978E-9
123.700E+0	-138.000E+0	54.4893E-9	44.7367E+3	123.700E+0	65.4683E-9
123.750E+0	-138.000E+0	54.2906E-9	44.6467E+3	123.750E+0	65.2239E-9
123.800E+0	-138.000E+0	54.2721E-9	46.2633E+3	123.800E+0	65.2053E-9
123.850E+0	-138.000E+0	54.3169E-9	44.3500E+3	123.850E+0	65.2584E-9
123.900E+0	-138.000E+0	54.2658E-9	42.9800E+3	123.900E+0	65.1974E-9
123.950E+0	-138.000E+0	54.2933E-9	41.2000E+3	123.950E+0	65.2287E-9
124.000E+0	-138.000E+0	54.2034E-9	41.9433E+3	124.000E+0	65.1207E-9
124.050E+0	-138.000E+0	54.3988E-9	41.4800E+3	124.050E+0	65.3570E-9
124.100E+0	-138.000E+0	54.3756E-9	40.9300E+3	124.100E+0	65.3307E-9
124.150E+0	-138.000E+0	54.4344E-9	42.9900E+3	124.150E+0	65.3971E-9
124.200E+0	-138.000E+0	54.3038E-9	41.4100E+3	124.200E+0	65.2430E-9
124.250E+0	-138.000E+0	54.2647E-9	42.6533E+3	124.250E+0	65.1939E-9
124.300E+0	-138.000E+0	54.2553E-9	41.6733E+3	124.300E+0	65.1843E-9
124.350E+0	-138.000E+0	54.2715E-9	41.5733E+3	124.350E+0	65.1992E-9
124.400E+0	-138.000E+0	54.2889E-9	41.9200E+3	124.400E+0	65.2223E-9
124.450E+0	-138.000E+0	54.3414E-9	40.5667E+3	124.450E+0	65.2894E-9
124.500E+0	-138.000E+0	54.3109E-9	38.8533E+3	124.500E+0	65.2533E-9
124.550E+0	-138.000E+0	54.2126E-9	40.2733E+3	124.550E+0	65.1331E-9
124.600E+0	-138.000E+0	54.1999E-9	39.8733E+3	124.600E+0	65.1104E-9
124.650E+0	-138.000E+0	54.3406E-9	44.9067E+3	124.650E+0	65.2861E-9
124.700E+0	-138.000E+0	54.2853E-9	41.5000E+3	124.700E+0	65.2228E-9
124.750E+0	-138.000E+0	54.2235E-9	41.8500E+3	124.750E+0	65.1429E-9
124.800E+0	-138.000E+0	54.3342E-9	41.2300E+3	124.800E+0	65.2817E-9
124.850E+0	-138.000E+0	54.3772E-9	39.2867E+3	124.850E+0	65.3313E-9
124.900E+0	-138.000E+0	54.3395E-9	40.3200E+3	124.900E+0	65.2870E-9
124.950E+0	-138.000E+0	54.1775E-9	40.3767E+3	124.950E+0	65.0899E-9
125.000E+0	-138.000E+0	54.3545E-9	40.9833E+3	125.000E+0	65.3066E-9
125.050E+0	-138.000E+0	54.2988E-9	42.5167E+3	125.050E+0	65.2375E-9
125.100E+0	-138.000E+0	54.4301E-9	40.7300E+3	125.100E+0	65.3966E-9
125.150E+0	-138.000E+0	54.3152E-9	43.0600E+3	125.150E+0	65.2529E-9
125.200E+0	-138.000E+0	54.2634E-9	41.7433E+3	125.200E+0	65.1915E-9
125.250E+0	-138.000E+0	54.3922E-9	41.6800E+3	125.250E+0	65.3466E-9
125.300E+0	-138.000E+0	54.3482E-9	44.7800E+3	125.300E+0	65.2990E-9
125.350E+0	-138.000E+0	54.3644E-9	41.8900E+3	125.350E+0	65.3140E-9
125.400E+0	-138.000E+0	54.3355E-9	43.6600E+3	125.400E+0	65.2784E-9
125.450E+0	-138.000E+0	54.3162E-9	44.2167E+3	125.450E+0	65.2565E-9
125.500E+0	-138.000E+0	54.3361E-9	45.4667E+3	125.500E+0	65.2761E-9
125.550E+0	-138.000E+0	54.3392E-9	45.7433E+3	125.550E+0	65.2821E-9
125.600E+0	-138.000E+0	54.3399E-9	47.1667E+3	125.600E+0	65.2820E-9
125.650E+0	-138.000E+0	54.3050E-9	44.9533E+3	125.650E+0	65.2448E-9
125.700E+0	-138.000E+0	54.2457E-9	47.1900E+3	125.700E+0	65.1720E-9
125.750E+0	-138.000E+0	54.4471E-9	47.4300E+3	125.750E+0	65.4149E-9
125.800E+0	-138.000E+0	54.4014E-9	48.9233E+3	125.800E+0	65.3582E-9
125.850E+0	-138.000E+0	54.3645E-9	48.8833E+3	125.850E+0	65.3149E-9
125.900E+0	-138.000E+0	54.3284E-9	49.2033E+3	125.900E+0	65.2757E-9
125.950E+0	-138.000E+0	54.3460E-9	49.7200E+3	125.950E+0	65.2964E-9
126.000E+0	-138.000E+0	54.3725E-9	51.5767E+3	126.000E+0	65.3294E-9
126.050E+0	-138.000E+0	54.3553E-9	54.3233E+3	126.050E+0	65.3059E-9
126.100E+0	-138.000E+0	54.3914E-9	55.0967E+3	126.100E+0	65.3515E-9
126.150E+0	-138.000E+0	54.2252E-9	57.3667E+3	126.150E+0	65.1473E-9
126.200E+0	-138.000E+0	54.3682E-9	59.6600E+3	126.200E+0	65.3233E-9
126.250E+0	-138.000E+0	54.3798E-9	62.2467E+3	126.250E+0	65.3394E-9
126.300E+0	-138.000E+0	54.3839E-9	66.3567E+3	126.300E+0	65.3420E-9
126.350E+0	-138.000E+0	54.2938E-9	69.9500E+3	126.350E+0	65.2290E-9
126.400E+0	-138.000E+0	54.3856E-9	72.9600E+3	126.400E+0	65.3433E-9
126.450E+0	-138.000E+0	54.4659E-9	75.6200E+3	126.450E+0	65.4469E-9
126.500E+0	-138.000E+0	54.4528E-9	81.8233E+3	126.500E+0	65.4239E-9
126.550E+0	-138.000E+0	54.3671E-9	87.0400E+3	126.550E+0	65.3219E-9
126.600E+0	-138.000E+0	54.3655E-9	97.5600E+3	126.600E+0	65.3117E-9
126.650E+0	-138.000E+0	54.4693E-9	102.337E+3	126.650E+0	65.4427E-9
126.700E+0	-138.000E+0	56.7918E-9	117.607E+3	126.700E+0	68.2347E-9
126.750E+0	-138.000E+0	56.8208E-9	126.940E+3	126.750E+0	68.2666E-9
126.800E+0	-138.000E+0	56.7951E-9	134.667E+3	126.800E+0	68.2390E-9
126.850E+0	-138.000E+0	56.9182E-9	146.160E+3	126.850E+0	68.3820E-9
126.900E+0	-138.000E+0	56.8440E-9	155.123E+3	126.900E+0	68.2985E-9
126.950E+0	-138.000E+0	56.8035E-9	167.123E+3	126.950E+0	68.2493E-9
127.000E+0	-138.000E+0	56.8706E-9	181.763E+3	127.000E+0	68.3248E-9
127.050E+0	-138.000E+0	56.9472E-9	197.340E+3	127.050E+0	68.4192E-9
127.100E+0	-138.000E+0	56.8255E-9	213.453E+3	127.100E+0	68.2775E-9
127.150E+0	-138.000E+0	54.5782E-9	263.440E+3	127.150E+0	65.5729E-9
127.200E+0	-138.000E+0	54.3823E-9	276.293E+3	127.200E+0	65.3407E-9
127.250E+0	-138.000E+0	54.3604E-9	296.463E+3	127.250E+0	65.3082E-9
127.300E+0	-138.000E+0	54.4837E-9	304.520E+3	127.300E+0	65.4612E-9
127.350E+0	-138.000E+0	54.3945E-9	320.413E+3	127.350E+0	65.3509E-9
127.400E+0	-138.000E+0	54.5230E-9	330.623E+3	127.400E+0	65.5082E-9
127.450E+0	-138.000E+0	54.4264E-9	340.340E+3	127.450E+0	65.3893E-9
127.500E+0	-138.000E+0	54.4890E-9	349.743E+3	127.500E+0	65.4619E-9
127.550E+0	-138.000E+0	54.5941E-9	369.827E+3	127.550E+0	65.5922E-9
127.600E+0	-138.000E+0	54.5484E-9	378.627E+3	127.600E+0	65.5404E-9
127.650E+0	-138.000E+0	54.5936E-9	396.497E+3	127.650E+0	65.5949E-9
127.700E+0	-138.000E+0	54.6751E-9	403.010E+3	127.700E+0	65.6949E-9
127.750E+0	-138.000E+0	54.6013E-9	412.030E+3	127.750E+0	65.6016E-9
127.800E+0	-138.000E+0	54.4996E-9	421.550E+3	127.800E+0	65.4794E-9
127.850E+0	-138.000E+0	54.5729E-9	432.967E+3	127.850E+0	65.5682E-9
127.900E+0	-138.000E+0	54.6164E-9	448.167E+3	127.900E+0	65.6196E-9
127.950E+0	-138.000E+0	54.6020E-9	465.587E+3	127.950E+0	65.6033E-9
128.000E+0	-138.000E+0	54.5720E-9	476.030E+3	128.000E+0	65.5659E-9
128.050E+0	-138.000E+0	54.6037E-9	485.923E+3	128.050E+0	65.6049E-9
128.100E+0	-138.000E+0	54.5315E-9	492.640E+3	128.100E+0	65.5149E-9
128.150E+0	-138.000E+0	54.6211E-9	501.323E+3	128.150E+0	65.6329E-9
128.200E+0	-138.000E+0	54.6823E-9	512.400E+3	128.200E+0	65.7081E-9
128.250E+0	-138.000E+0	54.6978E-9	526.870E+3	128.250E+0	65.7214E-9
128.300E+0	-138.000E+0	54.6007E-9	520.237E+3	128.300E+0	65.6071E-9
128.350E+0	-138.000E+0	54.5948E-9	525.437E+3	128.350E+0	65.5964E-9
128.400E+0	-138.000E+0	54.6301E-9	532.920E+3	128.400E+0	65.6383E-9
128.450E+0	-138.000E+0	54.6326E-9	543.880E+3	128.450E+0	65.6484E-9
128.500E+0	-138.000E+0	54.5668E-9	557.663E+3	128.500E+0	65.5667E-9
128.550E+0	-138.000E+0	54.5635E-9	552.267E+3	128.550E+0	65.5500E-9
128.600E+0	-138.000E+0	54.6240E-9	562.620E+3	128.600E+0	65.6315E-9
128.650E+0	-138.000E+0	54.6414E-9	566.533E+3	128.650E+0	65.6528E-9
128.700E+0	-138.000E+0	54.4240E-9	567.543E+3	128.700E+0	65.3849E-9
128.750E+0	-138.000E+0	54.4174E-9	563.297E+3	128.750E+0	65.3791E-9
128.800E+0	-138.000E+0	54.5179E-9	561.020E+3	128.800E+0	65.5042E-9
128.850E+0	-138.000E+0	54.5638E-9	550.643E+3	128.850E+0	65.5577E-9
128.900E+0	-138.000E+0	54.4819E-9	554.757E+3	128.900E+0	65.4636E-9
128.950E+0	-138.000E+0	54.4805E-9	543.240E+3	128.950E+0	65.4557E-9
129.000E+0	-138.000E+0	54.5701E-9	537.687E+3	129.000E+0	65.5628E-9
129.050E+0	-138.000E+0	54.5629E-9	522.377E+3	129.050E+0	65.5581E-9
129.100E+0	-138.000E+0	54.4465E-9	510.483E+3	129.100E+0	65.4176E-9
129.150E+0	-138.000E+0	54.4405E-9	500.143E+3	129.150E+0	65.4081E-9
129.200E+0	-138.000E+0	54.5154E-9	485.050E+3	129.200E+0	65.4961E-9
129.250E+0	-138.000E+0	54.4157E-9	467.460E+3	129.250E+0	65.3783E-9
129.300E+0	-138.000E+0	54.5324E-9	451.113E+3	129.300E+0	65.5231E-9
129.350E+0	-138.000E+0	54.4727E-9	428.363E+3	129.350E+0	65.4391E-9
129.400E+0	-138.000E+0	54.6770E-9	409.800E+3	129.400E+0	65.6942E-9
129.450E+0	-138.000E+0	54.7202E-9	391.527E+3	129.450E+0	65.7490E-9
129.500E+0	-138.000E+0	54.6274E-9	366.110E+3	129.500E+0	65.6365E-9
129.550E+0	-138.000E+0	54.5999E-9	340.723E+3	129.550E+0	65.5999E-9
129.600E+0	-138.000E+0	54.5884E-9	319.010E+3	129.600E+0	65.5862E-9
129.650E+0	-138.000E+0	54.5800E-9	290.580E+3	129.650E+0	65.5757E-9
129.700E+0	-138.000E+0	54.5801E-9	263.590E+3	129.700E+0	65.5777E-9
129.750E+0	-138.000E+0	54.4920E-9	245.560E+3	129.750E+0	65.4682E-9
129.800E+0	-138.000E+0	54.5549E-9	221.383E+3	129.800E+0	65.5437E-9
129.850E+0	-138.000E+0	54.5253E-9	196.050E+3	129.850E+0	65.5088E-9
