Experiment	Sweep	
Date	30.09.2022 14:45:33	
User		
X (m)	0.000000E+0	
Y (m)	0.000000E+0	
Comment01	FWD, plasmons, Vtip = -134. xyz default	

[DATA]
BB Back Bias (V)	Bias (V)	Current (A)	BBX (Hz)	BB Back Bias (V)	Tip Current (A)
114.800E+0	-134.000E+0	33.8802E-9	17.5267E+3	114.793E+0	40.6353E-9
114.850E+0	-134.000E+0	33.8781E-9	19.0167E+3	114.850E+0	40.6323E-9
114.900E+0	-134.000E+0	33.9210E-9	20.0467E+3	114.900E+0	40.6807E-9
114.950E+0	-134.000E+0	33.8279E-9	19.1800E+3	114.950E+0	40.5712E-9
115.000E+0	-134.000E+0	33.8470E-9	20.5833E+3	115.000E+0	40.5928E-9
115.050E+0	-134.000E+0	33.8495E-9	20.1767E+3	115.050E+0	40.5941E-9
115.100E+0	-134.000E+0	33.7526E-9	20.7667E+3	115.100E+0	40.4788E-9
115.150E+0	-134.000E+0	33.8413E-9	19.0600E+3	115.150E+0	40.5855E-9
115.200E+0	-134.000E+0	33.8885E-9	19.4600E+3	115.200E+0	40.6396E-9
115.250E+0	-134.000E+0	33.8807E-9	22.6033E+3	115.250E+0	40.6313E-9
115.300E+0	-134.000E+0	33.9030E-9	21.8533E+3	115.300E+0	40.6584E-9
115.350E+0	-134.000E+0	33.9213E-9	20.0667E+3	115.350E+0	40.6814E-9
115.400E+0	-134.000E+0	33.9065E-9	22.5233E+3	115.400E+0	40.6641E-9
115.450E+0	-134.000E+0	33.9319E-9	22.8067E+3	115.450E+0	40.6927E-9
115.500E+0	-134.000E+0	33.9358E-9	24.8267E+3	115.500E+0	40.6984E-9
115.550E+0	-134.000E+0	33.8792E-9	23.9200E+3	115.550E+0	40.6303E-9
115.600E+0	-134.000E+0	33.9155E-9	23.5800E+3	115.600E+0	40.6717E-9
115.650E+0	-134.000E+0	33.9105E-9	24.0233E+3	115.650E+0	40.6671E-9
115.700E+0	-134.000E+0	33.9429E-9	24.7433E+3	115.700E+0	40.7057E-9
115.750E+0	-134.000E+0	33.8924E-9	24.2600E+3	115.750E+0	40.6459E-9
115.800E+0	-134.000E+0	33.8956E-9	23.7767E+3	115.800E+0	40.6500E-9
115.850E+0	-134.000E+0	34.0062E-9	26.7867E+3	115.850E+0	40.7806E-9
115.900E+0	-134.000E+0	33.9706E-9	26.1067E+3	115.900E+0	40.7383E-9
115.950E+0	-134.000E+0	33.9514E-9	28.5600E+3	115.950E+0	40.7148E-9
116.000E+0	-134.000E+0	33.9667E-9	27.7100E+3	116.000E+0	40.7362E-9
116.050E+0	-134.000E+0	33.8398E-9	27.6000E+3	116.050E+0	40.5874E-9
116.100E+0	-134.000E+0	33.9732E-9	29.1100E+3	116.100E+0	40.7392E-9
116.150E+0	-134.000E+0	34.0143E-9	29.0100E+3	116.150E+0	40.7902E-9
116.200E+0	-134.000E+0	33.9225E-9	29.3133E+3	116.200E+0	40.6809E-9
116.250E+0	-134.000E+0	33.9125E-9	30.0133E+3	116.250E+0	40.6707E-9
116.300E+0	-134.000E+0	33.9830E-9	30.3333E+3	116.300E+0	40.7504E-9
116.350E+0	-134.000E+0	33.9110E-9	29.7867E+3	116.350E+0	40.6694E-9
116.400E+0	-134.000E+0	34.0157E-9	30.7133E+3	116.400E+0	40.7913E-9
116.450E+0	-134.000E+0	34.0800E-9	31.8600E+3	116.450E+0	40.8692E-9
116.500E+0	-134.000E+0	33.9987E-9	31.6800E+3	116.500E+0	40.7684E-9
116.550E+0	-134.000E+0	34.0124E-9	32.2233E+3	116.550E+0	40.7831E-9
116.600E+0	-134.000E+0	34.0331E-9	33.5933E+3	116.600E+0	40.8101E-9
116.650E+0	-134.000E+0	33.9481E-9	33.9667E+3	116.650E+0	40.7092E-9
116.700E+0	-134.000E+0	33.8458E-9	34.0400E+3	116.700E+0	40.5915E-9
116.750E+0	-134.000E+0	33.9773E-9	35.6500E+3	116.750E+0	40.7502E-9
116.800E+0	-134.000E+0	34.0659E-9	35.9100E+3	116.800E+0	40.8543E-9
116.850E+0	-134.000E+0	34.0706E-9	35.1033E+3	116.850E+0	40.8590E-9
116.900E+0	-134.000E+0	34.0293E-9	35.2567E+3	116.900E+0	40.8080E-9
116.950E+0	-134.000E+0	34.0434E-9	36.5567E+3	116.950E+0	40.8230E-9
117.000E+0	-134.000E+0	34.0754E-9	38.2033E+3	117.000E+0	40.8590E-9
117.050E+0	-134.000E+0	34.0940E-9	37.1867E+3	117.050E+0	40.8824E-9
117.100E+0	-134.000E+0	34.0871E-9	39.7267E+3	117.100E+0	40.8749E-9
117.150E+0	-134.000E+0	34.0188E-9	36.8700E+3	117.150E+0	40.7961E-9
117.200E+0	-134.000E+0	33.8979E-9	40.4367E+3	117.200E+0	40.6558E-9
117.250E+0	-134.000E+0	33.9432E-9	39.6800E+3	117.250E+0	40.7086E-9
117.300E+0	-134.000E+0	34.0390E-9	39.6867E+3	117.300E+0	40.8185E-9
117.350E+0	-134.000E+0	34.0397E-9	40.6033E+3	117.350E+0	40.8193E-9
117.400E+0	-134.000E+0	33.9913E-9	41.2467E+3	117.400E+0	40.7660E-9
117.450E+0	-134.000E+0	33.9646E-9	40.6333E+3	117.450E+0	40.7297E-9
117.500E+0	-134.000E+0	34.0220E-9	41.9467E+3	117.500E+0	40.7998E-9
117.550E+0	-134.000E+0	33.9775E-9	44.3967E+3	117.550E+0	40.7500E-9
117.600E+0	-134.000E+0	34.0232E-9	42.7767E+3	117.600E+0	40.8001E-9
117.650E+0	-134.000E+0	34.0202E-9	42.5533E+3	117.650E+0	40.8012E-9
117.700E+0	-134.000E+0	34.0528E-9	42.0400E+3	117.700E+0	40.8370E-9
117.750E+0	-134.000E+0	33.9503E-9	44.0300E+3	117.750E+0	40.7171E-9
117.800E+0	-134.000E+0	34.0031E-9	43.2500E+3	117.800E+0	40.7769E-9
117.850E+0	-134.000E+0	34.0402E-9	45.5867E+3	117.850E+0	40.8137E-9
117.900E+0	-134.000E+0	34.0400E-9	44.6233E+3	117.900E+0	40.8168E-9
117.950E+0	-134.000E+0	34.0288E-9	45.5200E+3	117.950E+0	40.8115E-9
118.000E+0	-134.000E+0	34.0264E-9	46.8933E+3	118.000E+0	40.8068E-9
118.050E+0	-134.000E+0	33.9960E-9	43.8167E+3	118.050E+0	40.7708E-9
118.100E+0	-134.000E+0	33.9771E-9	45.9500E+3	118.100E+0	40.7479E-9
118.150E+0	-134.000E+0	34.0205E-9	44.9433E+3	118.150E+0	40.7978E-9
118.200E+0	-134.000E+0	34.0467E-9	43.9033E+3	118.200E+0	40.8295E-9
118.250E+0	-134.000E+0	34.0541E-9	46.4300E+3	118.250E+0	40.8354E-9
118.300E+0	-134.000E+0	33.9882E-9	44.2533E+3	118.300E+0	40.7568E-9
118.350E+0	-134.000E+0	34.0255E-9	45.0167E+3	118.350E+0	40.7989E-9
118.400E+0	-134.000E+0	34.0351E-9	44.5467E+3	118.400E+0	40.8121E-9
118.450E+0	-134.000E+0	34.0275E-9	44.5133E+3	118.450E+0	40.8074E-9
118.500E+0	-134.000E+0	34.0373E-9	44.7700E+3	118.500E+0	40.8225E-9
118.550E+0	-134.000E+0	34.0304E-9	42.8333E+3	118.550E+0	40.8116E-9
118.600E+0	-134.000E+0	34.0048E-9	41.5867E+3	118.600E+0	40.7802E-9
118.650E+0	-134.000E+0	34.0268E-9	43.5633E+3	118.650E+0	40.8060E-9
118.700E+0	-134.000E+0	33.9399E-9	43.8200E+3	118.700E+0	40.7026E-9
118.750E+0	-134.000E+0	33.9892E-9	41.8167E+3	118.750E+0	40.7584E-9
118.800E+0	-134.000E+0	33.9492E-9	41.6967E+3	118.800E+0	40.7116E-9
118.850E+0	-134.000E+0	33.8992E-9	42.6633E+3	118.850E+0	40.6545E-9
118.900E+0	-134.000E+0	33.9434E-9	41.8867E+3	118.900E+0	40.7060E-9
118.950E+0	-134.000E+0	33.8643E-9	38.6067E+3	118.950E+0	40.6139E-9
119.000E+0	-134.000E+0	33.9622E-9	43.6033E+3	119.000E+0	40.7258E-9
119.050E+0	-134.000E+0	33.9284E-9	40.6600E+3	119.050E+0	40.6854E-9
119.100E+0	-134.000E+0	33.9466E-9	40.4133E+3	119.100E+0	40.7086E-9
119.150E+0	-134.000E+0	33.9397E-9	41.5267E+3	119.150E+0	40.7017E-9
119.200E+0	-134.000E+0	33.9378E-9	40.8200E+3	119.200E+0	40.7015E-9
119.250E+0	-134.000E+0	33.9307E-9	38.6767E+3	119.250E+0	40.6923E-9
119.300E+0	-134.000E+0	33.9251E-9	41.1333E+3	119.300E+0	40.6828E-9
119.350E+0	-134.000E+0	33.9560E-9	36.6700E+3	119.350E+0	40.7156E-9
119.400E+0	-134.000E+0	33.8726E-9	38.5033E+3	119.400E+0	40.6217E-9
119.450E+0	-134.000E+0	33.9986E-9	39.7533E+3	119.450E+0	40.7728E-9
119.500E+0	-134.000E+0	33.9492E-9	38.8133E+3	119.500E+0	40.7113E-9
119.550E+0	-134.000E+0	33.9869E-9	36.3433E+3	119.550E+0	40.7546E-9
119.600E+0	-134.000E+0	33.9485E-9	34.2833E+3	119.600E+0	40.7073E-9
119.650E+0	-134.000E+0	33.9906E-9	35.5433E+3	119.650E+0	40.7610E-9
119.700E+0	-134.000E+0	34.0118E-9	36.1633E+3	119.700E+0	40.7825E-9
119.750E+0	-134.000E+0	33.9898E-9	36.7400E+3	119.750E+0	40.7581E-9
119.800E+0	-134.000E+0	34.0149E-9	36.5867E+3	119.800E+0	40.7874E-9
119.850E+0	-134.000E+0	33.9619E-9	35.2800E+3	119.850E+0	40.7250E-9
119.900E+0	-134.000E+0	33.9539E-9	35.3967E+3	119.900E+0	40.7174E-9
119.950E+0	-134.000E+0	34.0244E-9	35.5833E+3	119.950E+0	40.7998E-9
120.000E+0	-134.000E+0	33.9049E-9	34.2033E+3	120.000E+0	40.6589E-9
120.050E+0	-134.000E+0	33.9721E-9	35.4400E+3	120.050E+0	40.7383E-9
120.100E+0	-134.000E+0	34.0046E-9	34.0600E+3	120.100E+0	40.7777E-9
120.150E+0	-134.000E+0	33.9674E-9	35.2500E+3	120.150E+0	40.7342E-9
120.200E+0	-134.000E+0	33.9306E-9	33.7133E+3	120.200E+0	40.6885E-9
120.250E+0	-134.000E+0	33.9965E-9	33.0833E+3	120.250E+0	40.7674E-9
120.300E+0	-134.000E+0	34.0056E-9	33.8467E+3	120.300E+0	40.7801E-9
120.350E+0	-134.000E+0	33.9640E-9	32.5800E+3	120.350E+0	40.7338E-9
120.400E+0	-134.000E+0	33.9248E-9	33.2400E+3	120.400E+0	40.6845E-9
120.450E+0	-134.000E+0	33.9710E-9	33.4033E+3	120.450E+0	40.7412E-9
120.500E+0	-134.000E+0	34.0117E-9	32.7467E+3	120.500E+0	40.7906E-9
120.550E+0	-134.000E+0	34.0781E-9	32.0967E+3	120.550E+0	40.8645E-9
120.600E+0	-134.000E+0	34.0432E-9	31.7933E+3	120.600E+0	40.8247E-9
120.650E+0	-134.000E+0	34.0108E-9	32.3467E+3	120.650E+0	40.7891E-9
120.700E+0	-134.000E+0	33.9248E-9	31.5967E+3	120.700E+0	40.6864E-9
120.750E+0	-134.000E+0	34.0278E-9	32.1033E+3	120.750E+0	40.8030E-9
120.800E+0	-134.000E+0	34.0660E-9	32.6533E+3	120.800E+0	40.8489E-9
120.850E+0	-134.000E+0	34.0610E-9	32.6967E+3	120.850E+0	40.8437E-9
120.900E+0	-134.000E+0	34.0507E-9	32.8967E+3	120.900E+0	40.8299E-9
120.950E+0	-134.000E+0	34.0551E-9	33.0167E+3	120.950E+0	40.8425E-9
121.000E+0	-134.000E+0	34.0381E-9	32.7833E+3	121.000E+0	40.8195E-9
121.050E+0	-134.000E+0	34.0195E-9	34.0933E+3	121.050E+0	40.7948E-9
121.100E+0	-134.000E+0	33.9984E-9	33.9533E+3	121.100E+0	40.7707E-9
121.150E+0	-134.000E+0	34.0035E-9	33.3600E+3	121.150E+0	40.7785E-9
121.200E+0	-134.000E+0	33.9985E-9	34.0367E+3	121.200E+0	40.7737E-9
121.250E+0	-134.000E+0	34.0224E-9	34.6567E+3	121.250E+0	40.8012E-9
121.300E+0	-134.000E+0	34.0187E-9	34.7433E+3	121.300E+0	40.7933E-9
121.350E+0	-134.000E+0	33.9966E-9	32.8767E+3	121.350E+0	40.7669E-9
121.400E+0	-134.000E+0	33.9839E-9	35.3000E+3	121.400E+0	40.7552E-9
121.450E+0	-134.000E+0	34.0277E-9	36.0067E+3	121.450E+0	40.8075E-9
121.500E+0	-134.000E+0	33.9934E-9	35.2633E+3	121.500E+0	40.7629E-9
121.550E+0	-134.000E+0	34.0354E-9	36.3900E+3	121.550E+0	40.8127E-9
121.600E+0	-134.000E+0	34.0336E-9	34.3300E+3	121.600E+0	40.8122E-9
121.650E+0	-134.000E+0	34.0219E-9	36.5600E+3	121.650E+0	40.7959E-9
121.700E+0	-134.000E+0	34.0656E-9	33.6900E+3	121.700E+0	40.8442E-9
121.750E+0	-134.000E+0	34.0572E-9	36.8667E+3	121.750E+0	40.8407E-9
121.800E+0	-134.000E+0	34.0043E-9	36.7633E+3	121.800E+0	40.7736E-9
121.850E+0	-134.000E+0	34.0678E-9	37.5100E+3	121.850E+0	40.8503E-9
121.900E+0	-134.000E+0	34.0500E-9	38.5033E+3	121.900E+0	40.8339E-9
121.950E+0	-134.000E+0	34.0287E-9	39.9400E+3	121.950E+0	40.8043E-9
122.000E+0	-134.000E+0	34.0555E-9	40.0600E+3	122.000E+0	40.8422E-9
122.050E+0	-134.000E+0	33.9811E-9	39.2633E+3	122.050E+0	40.7488E-9
122.100E+0	-134.000E+0	34.0169E-9	40.1733E+3	122.100E+0	40.7905E-9
122.150E+0	-134.000E+0	34.0533E-9	41.3667E+3	122.150E+0	40.8382E-9
122.200E+0	-134.000E+0	34.0578E-9	43.8600E+3	122.200E+0	40.8450E-9
122.250E+0	-134.000E+0	34.0733E-9	43.7200E+3	122.250E+0	40.8615E-9
122.300E+0	-134.000E+0	34.0658E-9	46.4667E+3	122.300E+0	40.8502E-9
122.350E+0	-134.000E+0	34.0570E-9	46.7767E+3	122.350E+0	40.8418E-9
122.400E+0	-134.000E+0	33.9877E-9	46.3800E+3	122.400E+0	40.7602E-9
122.450E+0	-134.000E+0	34.0296E-9	47.7833E+3	122.450E+0	40.8068E-9
122.500E+0	-134.000E+0	34.0109E-9	52.7567E+3	122.500E+0	40.7854E-9
122.550E+0	-134.000E+0	34.0085E-9	51.9900E+3	122.550E+0	40.7822E-9
122.600E+0	-134.000E+0	34.0051E-9	57.8633E+3	122.600E+0	40.7767E-9
122.650E+0	-134.000E+0	34.0054E-9	58.6067E+3	122.650E+0	40.7748E-9
122.700E+0	-134.000E+0	34.0024E-9	65.6267E+3	122.700E+0	40.7699E-9
122.750E+0	-134.000E+0	34.0295E-9	68.2700E+3	122.750E+0	40.8052E-9
122.800E+0	-134.000E+0	33.9769E-9	75.1500E+3	122.800E+0	40.7418E-9
122.850E+0	-134.000E+0	33.9774E-9	79.8967E+3	122.850E+0	40.7451E-9
122.900E+0	-134.000E+0	34.0455E-9	83.4933E+3	122.900E+0	40.8258E-9
122.950E+0	-134.000E+0	34.0067E-9	88.0000E+3	122.950E+0	40.7767E-9
123.000E+0	-134.000E+0	34.0371E-9	97.9400E+3	123.000E+0	40.8212E-9
123.050E+0	-134.000E+0	33.9460E-9	100.190E+3	123.050E+0	40.7045E-9
123.100E+0	-134.000E+0	33.9723E-9	113.940E+3	123.100E+0	40.7335E-9
123.150E+0	-134.000E+0	34.0816E-9	119.510E+3	123.150E+0	40.8674E-9
123.200E+0	-134.000E+0	34.0998E-9	132.293E+3	123.200E+0	40.8861E-9
123.250E+0	-134.000E+0	34.0141E-9	141.943E+3	123.250E+0	40.7880E-9
123.300E+0	-134.000E+0	34.1087E-9	150.050E+3	123.300E+0	40.8966E-9
123.350E+0	-134.000E+0	34.0110E-9	160.917E+3	123.350E+0	40.7828E-9
123.400E+0	-134.000E+0	34.0450E-9	174.523E+3	123.400E+0	40.8224E-9
123.450E+0	-134.000E+0	34.0334E-9	182.763E+3	123.450E+0	40.8056E-9
123.500E+0	-134.000E+0	33.9810E-9	192.767E+3	123.500E+0	40.7482E-9
123.550E+0	-134.000E+0	34.0044E-9	204.330E+3	123.550E+0	40.7750E-9
123.600E+0	-134.000E+0	34.0788E-9	218.093E+3	123.600E+0	40.8678E-9
123.650E+0	-134.000E+0	34.1045E-9	221.700E+3	123.650E+0	40.8961E-9
123.700E+0	-134.000E+0	34.0869E-9	237.143E+3	123.700E+0	40.8744E-9
123.750E+0	-134.000E+0	34.0328E-9	241.987E+3	123.750E+0	40.8103E-9
123.800E+0	-134.000E+0	34.0242E-9	252.577E+3	123.800E+0	40.8015E-9
123.850E+0	-134.000E+0	34.0360E-9	257.817E+3	123.850E+0	40.8144E-9
123.900E+0	-134.000E+0	34.0063E-9	266.683E+3	123.900E+0	40.7771E-9
123.950E+0	-134.000E+0	33.9188E-9	279.063E+3	123.950E+0	40.6775E-9
124.000E+0	-134.000E+0	34.0419E-9	291.097E+3	124.000E+0	40.8171E-9
124.050E+0	-134.000E+0	33.9454E-9	303.473E+3	124.050E+0	40.7033E-9
124.100E+0	-134.000E+0	34.0242E-9	313.573E+3	124.100E+0	40.7969E-9
124.150E+0	-134.000E+0	34.0285E-9	325.663E+3	124.150E+0	40.8037E-9
124.200E+0	-134.000E+0	34.0406E-9	345.690E+3	124.200E+0	40.8118E-9
124.250E+0	-134.000E+0	33.9595E-9	346.363E+3	124.250E+0	40.7261E-9
124.300E+0	-134.000E+0	34.0113E-9	366.457E+3	124.300E+0	40.7853E-9
124.350E+0	-134.000E+0	34.0542E-9	374.943E+3	124.350E+0	40.8327E-9
124.400E+0	-134.000E+0	34.0439E-9	383.040E+3	124.400E+0	40.8262E-9
124.450E+0	-134.000E+0	34.0494E-9	399.063E+3	124.450E+0	40.8254E-9
124.500E+0	-134.000E+0	34.0330E-9	407.617E+3	124.500E+0	40.8124E-9
124.550E+0	-134.000E+0	34.0300E-9	415.523E+3	124.550E+0	40.8058E-9
124.600E+0	-134.000E+0	34.0544E-9	423.743E+3	124.600E+0	40.8359E-9
124.650E+0	-134.000E+0	34.0404E-9	432.667E+3	124.650E+0	40.8204E-9
124.700E+0	-134.000E+0	33.9235E-9	434.650E+3	124.700E+0	40.6792E-9
124.750E+0	-134.000E+0	34.0497E-9	442.073E+3	124.750E+0	40.8301E-9
124.800E+0	-134.000E+0	34.0098E-9	442.370E+3	124.800E+0	40.7828E-9
124.850E+0	-134.000E+0	34.0435E-9	445.297E+3	124.850E+0	40.8193E-9
124.900E+0	-134.000E+0	34.0379E-9	452.773E+3	124.900E+0	40.8175E-9
124.950E+0	-134.000E+0	34.0276E-9	447.690E+3	124.950E+0	40.8013E-9
125.000E+0	-134.000E+0	34.0190E-9	449.417E+3	125.000E+0	40.7928E-9
125.050E+0	-134.000E+0	34.0316E-9	444.580E+3	125.050E+0	40.8068E-9
125.100E+0	-134.000E+0	34.0287E-9	441.747E+3	125.100E+0	40.8043E-9
125.150E+0	-134.000E+0	34.0310E-9	433.850E+3	125.150E+0	40.8082E-9
125.200E+0	-134.000E+0	34.0342E-9	435.537E+3	125.200E+0	40.8092E-9
125.250E+0	-134.000E+0	34.0567E-9	426.130E+3	125.250E+0	40.8347E-9
125.300E+0	-134.000E+0	34.0725E-9	415.943E+3	125.300E+0	40.8524E-9
125.350E+0	-134.000E+0	34.0090E-9	408.230E+3	125.350E+0	40.7816E-9
125.400E+0	-134.000E+0	34.0904E-9	400.687E+3	125.400E+0	40.8807E-9
125.450E+0	-134.000E+0	34.0037E-9	388.177E+3	125.450E+0	40.7738E-9
125.500E+0	-134.000E+0	34.1186E-9	373.180E+3	125.500E+0	40.9071E-9
125.550E+0	-134.000E+0	34.1112E-9	354.453E+3	125.550E+0	40.9031E-9
125.600E+0	-134.000E+0	34.0133E-9	342.337E+3	125.600E+0	40.7835E-9
125.650E+0	-134.000E+0	34.1030E-9	329.897E+3	125.650E+0	40.8922E-9
125.700E+0	-134.000E+0	33.9806E-9	303.120E+3	125.700E+0	40.7468E-9
125.750E+0	-134.000E+0	34.0987E-9	290.723E+3	125.750E+0	40.8881E-9
125.800E+0	-134.000E+0	33.9914E-9	265.600E+3	125.800E+0	40.7598E-9
125.850E+0	-134.000E+0	34.1073E-9	242.043E+3	125.850E+0	40.8981E-9
125.900E+0	-134.000E+0	34.0586E-9	219.507E+3	125.900E+0	40.8421E-9
125.950E+0	-134.000E+0	33.9808E-9	198.053E+3	125.950E+0	40.7501E-9
126.000E+0	-134.000E+0	33.9692E-9	172.410E+3	126.000E+0	40.7354E-9
126.050E+0	-134.000E+0	34.0414E-9	154.700E+3	126.050E+0	40.8191E-9
126.100E+0	-134.000E+0	34.0770E-9	134.487E+3	126.100E+0	40.8613E-9
126.150E+0	-134.000E+0	34.0841E-9	116.070E+3	126.150E+0	40.8709E-9
126.200E+0	-134.000E+0	34.0746E-9	98.2167E+3	126.200E+0	40.8616E-9
126.250E+0	-134.000E+0	34.0815E-9	81.0867E+3	126.250E+0	40.8683E-9
126.300E+0	-134.000E+0	34.0276E-9	68.5700E+3	126.300E+0	40.8020E-9
126.350E+0	-134.000E+0	34.0190E-9	56.7867E+3	126.350E+0	40.7933E-9
126.400E+0	-134.000E+0	34.0362E-9	47.0133E+3	126.400E+0	40.8115E-9
126.450E+0	-134.000E+0	34.0475E-9	38.3400E+3	126.450E+0	40.8268E-9
126.500E+0	-134.000E+0	34.0484E-9	30.7600E+3	126.500E+0	40.8284E-9
126.550E+0	-134.000E+0	33.9726E-9	24.3133E+3	126.550E+0	40.7366E-9
126.600E+0	-134.000E+0	34.0467E-9	20.2500E+3	126.600E+0	40.8235E-9
126.650E+0	-134.000E+0	34.0972E-9	15.9300E+3	126.650E+0	40.8832E-9
126.700E+0	-134.000E+0	33.9785E-9	13.6067E+3	126.700E+0	40.7444E-9
126.750E+0	-134.000E+0	34.0771E-9	9.62667E+3	126.750E+0	40.8584E-9
126.800E+0	-134.000E+0	34.0504E-9	7.77000E+3	126.800E+0	40.8309E-9
126.850E+0	-134.000E+0	34.0159E-9	4.53667E+3	126.850E+0	40.7900E-9
126.900E+0	-134.000E+0	33.9875E-9	3.35333E+3	126.900E+0	40.7576E-9
126.950E+0	-134.000E+0	34.0245E-9	2.06667E+3	126.950E+0	40.8006E-9
127.000E+0	-134.000E+0	33.8735E-9	1.49000E+3	127.000E+0	40.6227E-9
127.050E+0	-134.000E+0	33.9508E-9	990.000E+0	127.050E+0	40.7130E-9
127.100E+0	-134.000E+0	33.8596E-9	686.667E+0	127.100E+0	40.6086E-9
127.150E+0	-134.000E+0	33.9783E-9	436.667E+0	127.150E+0	40.7457E-9
127.200E+0	-134.000E+0	33.8382E-9	483.333E+0	127.200E+0	40.5788E-9
127.250E+0	-134.000E+0	33.9320E-9	323.333E+0	127.250E+0	40.6903E-9
127.300E+0	-134.000E+0	33.8529E-9	226.667E+0	127.300E+0	40.5999E-9
127.350E+0	-134.000E+0	33.8467E-9	230.000E+0	127.350E+0	40.5880E-9
127.400E+0	-134.000E+0	33.8563E-9	96.6667E+0	127.400E+0	40.6010E-9
127.450E+0	-134.000E+0	33.9338E-9	190.000E+0	127.450E+0	40.6948E-9
127.500E+0	-134.000E+0	35.7398E-9	126.667E+0	127.500E+0	42.8494E-9
127.550E+0	-134.000E+0	35.7412E-9	180.000E+0	127.550E+0	42.8569E-9
127.600E+0	-134.000E+0	35.7244E-9	90.0000E+0	127.600E+0	42.8306E-9
127.650E+0	-134.000E+0	35.7798E-9	106.667E+0	127.650E+0	42.9043E-9
127.700E+0	-134.000E+0	35.7760E-9	186.667E+0	127.700E+0	42.8945E-9
127.750E+0	-134.000E+0	35.7505E-9	120.000E+0	127.750E+0	42.8710E-9
127.800E+0	-134.000E+0	35.7340E-9	20.0000E+0	127.800E+0	42.8421E-9
127.850E+0	-134.000E+0	35.7412E-9	96.6667E+0	127.850E+0	42.8555E-9
127.900E+0	-134.000E+0	35.6628E-9	116.667E+0	127.900E+0	42.7600E-9
127.950E+0	-134.000E+0	35.6880E-9	6.66667E+0	127.950E+0	42.7913E-9
128.000E+0	-134.000E+0	35.6790E-9	13.3333E+0	128.000E+0	42.7832E-9
128.050E+0	-134.000E+0	35.7004E-9	30.0000E+0	128.050E+0	42.8108E-9
128.100E+0	-134.000E+0	35.6800E-9	33.3333E+0	128.100E+0	42.7815E-9
128.150E+0	-134.000E+0	35.7486E-9	10.0000E+0	128.150E+0	42.8631E-9
128.200E+0	-134.000E+0	35.6492E-9	0.00000E+0	128.200E+0	42.7458E-9
128.250E+0	-134.000E+0	35.6680E-9	0.00000E+0	128.250E+0	42.7658E-9
128.300E+0	-134.000E+0	35.6988E-9	60.0000E+0	128.300E+0	42.8074E-9
128.350E+0	-134.000E+0	35.6405E-9	40.0000E+0	128.350E+0	42.7366E-9
128.400E+0	-134.000E+0	35.6836E-9	33.3333E+0	128.400E+0	42.7857E-9
128.450E+0	-134.000E+0	35.7141E-9	6.66667E+0	128.450E+0	42.8314E-9
128.500E+0	-134.000E+0	35.7842E-9	33.3333E+0	128.500E+0	42.9088E-9
128.550E+0	-134.000E+0	35.7377E-9	0.00000E+0	128.550E+0	42.8511E-9
128.600E+0	-134.000E+0	35.7552E-9	0.00000E+0	128.600E+0	42.8717E-9
128.650E+0	-134.000E+0	35.7522E-9	0.00000E+0	128.650E+0	42.8688E-9
128.700E+0	-134.000E+0	35.7739E-9	0.00000E+0	128.700E+0	42.8947E-9
128.750E+0	-134.000E+0	35.7220E-9	0.00000E+0	128.750E+0	42.8288E-9
128.800E+0	-134.000E+0	35.7121E-9	0.00000E+0	128.800E+0	42.8192E-9
128.850E+0	-134.000E+0	35.7515E-9	0.00000E+0	128.850E+0	42.8632E-9
128.900E+0	-134.000E+0	35.7230E-9	56.6667E+0	128.900E+0	42.8334E-9
128.950E+0	-134.000E+0	35.6745E-9	20.0000E+0	128.950E+0	42.7768E-9
129.000E+0	-134.000E+0	35.7381E-9	0.00000E+0	129.000E+0	42.8531E-9
129.050E+0	-134.000E+0	35.7370E-9	0.00000E+0	129.050E+0	42.8500E-9
129.100E+0	-134.000E+0	35.6884E-9	0.00000E+0	129.100E+0	42.7943E-9
129.150E+0	-134.000E+0	35.7434E-9	0.00000E+0	129.150E+0	42.8592E-9
129.200E+0	-134.000E+0	35.7514E-9	26.6667E+0	129.200E+0	42.8682E-9
129.250E+0	-134.000E+0	35.7339E-9	0.00000E+0	129.250E+0	42.8437E-9
129.300E+0	-134.000E+0	35.7450E-9	0.00000E+0	129.300E+0	42.8575E-9
129.350E+0	-134.000E+0	35.7487E-9	0.00000E+0	129.350E+0	42.8640E-9
129.400E+0	-134.000E+0	35.7390E-9	0.00000E+0	129.400E+0	42.8545E-9
129.450E+0	-134.000E+0	35.7365E-9	0.00000E+0	129.450E+0	42.8481E-9
129.500E+0	-134.000E+0	35.7199E-9	0.00000E+0	129.500E+0	42.8317E-9
129.550E+0	-134.000E+0	35.7293E-9	0.00000E+0	129.550E+0	42.8430E-9
129.600E+0	-134.000E+0	35.7279E-9	0.00000E+0	129.600E+0	42.8399E-9
129.650E+0	-134.000E+0	35.7337E-9	0.00000E+0	129.650E+0	42.8461E-9
129.700E+0	-134.000E+0	35.7206E-9	0.00000E+0	129.700E+0	42.8330E-9
129.750E+0	-134.000E+0	35.7342E-9	0.00000E+0	129.750E+0	42.8453E-9
129.800E+0	-134.000E+0	35.7649E-9	0.00000E+0	129.800E+0	42.8871E-9
129.850E+0	-134.000E+0	35.7484E-9	0.00000E+0	129.850E+0	42.8664E-9
