Experiment	Sweep	
Date	30.08.2022 14:26:10	
User		
X (m)	0.000000E+0	
Y (m)	0.000000E+0	
Comment01	Vtip=135, BWD, XYZ default	

[DATA]
BB Back Bias (V)	Timestamp (ms)	Bias (V)	Current (A)	BBX (Hz)	BB Back Bias (V)	Tip Current (A)
60.2000E+0	7.03068E+6	-135.000E+0	9.53233E-9	525.000E+0	60.2000E+0	10.2914E-9
60.1000E+0	7.03105E+6	-135.000E+0	9.31142E-9	635.000E+0	60.1000E+0	10.0564E-9
60.0000E+0	7.03146E+6	-135.000E+0	9.33762E-9	660.000E+0	60.0000E+0	10.0832E-9
59.9000E+0	7.03189E+6	-135.000E+0	9.02614E-9	885.000E+0	59.9000E+0	9.75207E-9
59.8000E+0	7.03226E+6	-135.000E+0	9.11969E-9	745.000E+0	59.8000E+0	9.85153E-9
59.7000E+0	7.03266E+6	-135.000E+0	9.12825E-9	560.000E+0	59.7000E+0	9.85819E-9
59.6000E+0	7.03306E+6	-135.000E+0	8.53533E-9	695.000E+0	59.6000E+0	9.21994E-9
59.5000E+0	7.03345E+6	-135.000E+0	8.84624E-9	410.000E+0	59.5000E+0	9.55461E-9
59.4000E+0	7.03387E+6	-135.000E+0	8.73265E-9	720.000E+0	59.4000E+0	9.43171E-9
59.3000E+0	7.03427E+6	-135.000E+0	9.39147E-9	585.000E+0	59.3000E+0	10.1411E-9
59.2000E+0	7.03467E+6	-135.000E+0	9.26062E-9	695.000E+0	59.2000E+0	9.99900E-9
59.1000E+0	7.03507E+6	-135.000E+0	8.65427E-9	545.000E+0	59.1000E+0	9.34635E-9
59.0000E+0	7.03546E+6	-135.000E+0	8.55614E-9	555.000E+0	59.0000E+0	9.24022E-9
58.9000E+0	7.03585E+6	-135.000E+0	8.54068E-9	645.000E+0	58.9000E+0	9.22613E-9
58.8000E+0	7.03628E+6	-135.000E+0	8.48131E-9	445.000E+0	58.8000E+0	9.16141E-9
58.7000E+0	7.03668E+6	-135.000E+0	8.57547E-9	500.000E+0	58.7000E+0	9.26283E-9
58.6000E+0	7.03706E+6	-135.000E+0	8.68986E-9	485.000E+0	58.6000E+0	9.38515E-9
58.5000E+0	7.03750E+6	-135.000E+0	8.91010E-9	780.000E+0	58.5000E+0	9.62150E-9
58.4000E+0	7.03786E+6	-135.000E+0	8.55191E-9	870.000E+0	58.4000E+0	9.23890E-9
58.3000E+0	7.03830E+6	-135.000E+0	9.53246E-9	850.000E+0	58.3000E+0	10.2932E-9
58.2000E+0	7.03866E+6	-135.000E+0	9.69390E-9	740.000E+0	58.2000E+0	10.4684E-9
58.1000E+0	7.03906E+6	-135.000E+0	8.11528E-9	345.000E+0	58.1000E+0	8.77283E-9
58.0000E+0	7.03948E+6	-135.000E+0	8.07196E-9	685.000E+0	58.0000E+0	8.72504E-9
57.9000E+0	7.03988E+6	-135.000E+0	9.67651E-9	440.000E+0	57.9000E+0	10.4471E-9
57.8000E+0	7.04026E+6	-135.000E+0	8.45289E-9	885.000E+0	57.8000E+0	9.12986E-9
57.7000E+0	7.04069E+6	-135.000E+0	8.12460E-9	615.000E+0	57.7000E+0	8.78255E-9
57.6000E+0	7.04111E+6	-135.000E+0	8.58227E-9	655.000E+0	57.6000E+0	9.26959E-9
57.5000E+0	7.04148E+6	-135.000E+0	8.47581E-9	590.000E+0	57.5000E+0	9.15775E-9
57.4000E+0	7.04187E+6	-135.000E+0	8.34248E-9	430.000E+0	57.4000E+0	9.01064E-9
57.3000E+0	7.04227E+6	-135.000E+0	8.29907E-9	460.000E+0	57.3000E+0	8.96598E-9
57.2000E+0	7.04267E+6	-135.000E+0	8.61491E-9	655.000E+0	57.2000E+0	9.30381E-9
57.1000E+0	7.04309E+6	-135.000E+0	8.46432E-9	925.000E+0	57.1000E+0	9.14249E-9
57.0000E+0	7.04348E+6	-135.000E+0	8.58847E-9	505.000E+0	57.0000E+0	9.27561E-9
56.9000E+0	7.04387E+6	-135.000E+0	8.48050E-9	505.000E+0	56.9000E+0	9.16255E-9
56.8000E+0	7.04427E+6	-135.000E+0	8.72942E-9	610.000E+0	56.8000E+0	9.42708E-9
56.7000E+0	7.04470E+6	-135.000E+0	9.07479E-9	950.000E+0	56.7000E+0	9.79872E-9
56.6000E+0	7.04509E+6	-135.000E+0	8.17153E-9	595.000E+0	56.6000E+0	8.83096E-9
56.5000E+0	7.04548E+6	-135.000E+0	8.42536E-9	490.000E+0	56.5000E+0	9.10253E-9
56.4000E+0	7.04587E+6	-135.000E+0	8.78172E-9	580.000E+0	56.4000E+0	9.48641E-9
56.3000E+0	7.04627E+6	-135.000E+0	8.98014E-9	765.000E+0	56.3000E+0	9.69995E-9
56.2000E+0	7.04667E+6	-135.000E+0	8.72735E-9	565.000E+0	56.2000E+0	9.42423E-9
56.1000E+0	7.04707E+6	-135.000E+0	8.40293E-9	535.000E+0	56.1000E+0	9.07600E-9
56.0000E+0	7.04747E+6	-135.000E+0	8.66171E-9	660.000E+0	56.0000E+0	9.35564E-9
55.9000E+0	7.04789E+6	-135.000E+0	8.51250E-9	640.000E+0	55.9000E+0	9.19485E-9
55.8000E+0	7.04830E+6	-135.000E+0	9.01475E-9	430.000E+0	55.8000E+0	9.73607E-9
55.7000E+0	7.04869E+6	-135.000E+0	8.33416E-9	835.000E+0	55.7000E+0	9.00468E-9
55.6000E+0	7.04906E+6	-135.000E+0	8.69098E-9	805.000E+0	55.6000E+0	9.38682E-9
55.5000E+0	7.04951E+6	-135.000E+0	9.72125E-9	820.000E+0	55.5000E+0	10.4946E-9
55.4000E+0	7.04987E+6	-135.000E+0	8.38512E-9	615.000E+0	55.4000E+0	9.06307E-9
55.3000E+0	7.05027E+6	-135.000E+0	8.47043E-9	700.000E+0	55.3000E+0	9.15039E-9
55.2000E+0	7.05068E+6	-135.000E+0	9.86354E-9	695.000E+0	55.2000E+0	10.6512E-9
55.1000E+0	7.05111E+6	-135.000E+0	8.94829E-9	990.000E+0	55.1000E+0	9.65964E-9
55.0000E+0	7.05147E+6	-135.000E+0	8.70009E-9	950.000E+0	55.0000E+0	9.39468E-9
54.9000E+0	7.05189E+6	-135.000E+0	8.94677E-9	1.12500E+3	54.9000E+0	9.65856E-9
54.8000E+0	7.05229E+6	-135.000E+0	9.38522E-9	905.000E+0	54.8000E+0	10.1290E-9
54.7000E+0	7.05266E+6	-135.000E+0	10.2102E-9	795.000E+0	54.7000E+0	11.0248E-9
54.6000E+0	7.05307E+6	-135.000E+0	10.1887E-9	875.000E+0	54.6000E+0	11.0015E-9
54.5000E+0	7.05348E+6	-135.000E+0	9.74244E-9	885.000E+0	54.5000E+0	10.5197E-9
54.4000E+0	7.05388E+6	-135.000E+0	9.25611E-9	705.000E+0	54.4000E+0	9.99027E-9
54.3000E+0	7.05426E+6	-135.000E+0	9.18455E-9	580.000E+0	54.3000E+0	9.91444E-9
54.2000E+0	7.05470E+6	-135.000E+0	9.10190E-9	710.000E+0	54.2000E+0	9.82756E-9
54.1000E+0	7.05509E+6	-135.000E+0	9.18543E-9	855.000E+0	54.1000E+0	9.91848E-9
54.0000E+0	7.05548E+6	-135.000E+0	9.07001E-9	645.000E+0	54.0000E+0	9.79015E-9
53.9000E+0	7.05590E+6	-135.000E+0	9.53542E-9	625.000E+0	53.9000E+0	10.2944E-9
53.8000E+0	7.05629E+6	-135.000E+0	9.40588E-9	840.000E+0	53.8000E+0	10.1524E-9
53.7000E+0	7.05667E+6	-135.000E+0	9.61147E-9	685.000E+0	53.7000E+0	10.3786E-9
53.6000E+0	7.05708E+6	-135.000E+0	9.12664E-9	595.000E+0	53.6000E+0	9.85262E-9
53.5000E+0	7.05749E+6	-135.000E+0	8.68997E-9	430.000E+0	53.5000E+0	9.38551E-9
53.4000E+0	7.05788E+6	-135.000E+0	8.96740E-9	400.000E+0	53.4000E+0	9.68001E-9
53.3000E+0	7.05829E+6	-135.000E+0	9.27064E-9	600.000E+0	53.3000E+0	10.0068E-9
53.2000E+0	7.05870E+6	-135.000E+0	9.77189E-9	945.000E+0	53.2000E+0	10.5446E-9
53.1000E+0	7.05910E+6	-135.000E+0	9.34252E-9	615.000E+0	53.1000E+0	10.0853E-9
53.0000E+0	7.05948E+6	-135.000E+0	9.18508E-9	510.000E+0	53.0000E+0	9.91448E-9
52.9000E+0	7.05987E+6	-135.000E+0	9.61610E-9	755.000E+0	52.9000E+0	10.3802E-9
52.8000E+0	7.06028E+6	-135.000E+0	9.39133E-9	790.000E+0	52.8000E+0	10.1394E-9
52.7000E+0	7.06069E+6	-135.000E+0	8.88603E-9	630.000E+0	52.7000E+0	9.59565E-9
52.6000E+0	7.06108E+6	-135.000E+0	9.04828E-9	875.000E+0	52.6000E+0	9.76957E-9
52.5000E+0	7.06147E+6	-135.000E+0	10.0299E-9	785.000E+0	52.5000E+0	10.8293E-9
52.4000E+0	7.06189E+6	-135.000E+0	9.54590E-9	720.000E+0	52.4000E+0	10.3051E-9
52.3000E+0	7.06229E+6	-135.000E+0	9.34198E-9	570.000E+0	52.3000E+0	10.0873E-9
52.2000E+0	7.06268E+6	-135.000E+0	9.13297E-9	840.000E+0	52.2000E+0	9.85914E-9
52.1000E+0	7.06310E+6	-135.000E+0	9.40767E-9	740.000E+0	52.1000E+0	10.1561E-9
52.0000E+0	7.06349E+6	-135.000E+0	9.46889E-9	995.000E+0	52.0000E+0	10.2204E-9
51.9000E+0	7.06388E+6	-135.000E+0	9.22959E-9	630.000E+0	51.9000E+0	9.96552E-9
51.8000E+0	7.06428E+6	-135.000E+0	9.11334E-9	905.000E+0	51.8000E+0	9.83917E-9
51.7000E+0	7.06471E+6	-135.000E+0	9.53985E-9	680.000E+0	51.7000E+0	10.2972E-9
51.6000E+0	7.06508E+6	-135.000E+0	9.47842E-9	710.000E+0	51.6000E+0	10.2315E-9
51.5000E+0	7.06548E+6	-135.000E+0	8.81696E-9	730.000E+0	51.5000E+0	9.52173E-9
51.4000E+0	7.06588E+6	-135.000E+0	9.25909E-9	815.000E+0	51.4000E+0	9.99619E-9
51.3000E+0	7.06628E+6	-135.000E+0	10.0624E-9	1.07000E+3	51.3000E+0	10.8656E-9
51.2000E+0	7.06668E+6	-135.000E+0	10.5373E-9	890.000E+0	51.2000E+0	11.3773E-9
51.1000E+0	7.06711E+6	-135.000E+0	9.16735E-9	570.000E+0	51.1000E+0	9.89721E-9
51.0000E+0	7.06749E+6	-135.000E+0	9.70179E-9	620.000E+0	51.0000E+0	10.4707E-9
50.9000E+0	7.06790E+6	-135.000E+0	9.26117E-9	480.000E+0	50.9000E+0	10.0041E-9
50.8000E+0	7.06828E+6	-135.000E+0	9.98116E-9	705.000E+0	50.8000E+0	10.7787E-9
50.7000E+0	7.06867E+6	-135.000E+0	8.83772E-9	550.000E+0	50.7000E+0	9.54569E-9
50.6000E+0	7.06908E+6	-135.000E+0	9.16272E-9	695.000E+0	50.6000E+0	9.89363E-9
50.5000E+0	7.06947E+6	-135.000E+0	8.69118E-9	740.000E+0	50.5000E+0	9.38868E-9
50.4000E+0	7.06989E+6	-135.000E+0	8.44676E-9	730.000E+0	50.4000E+0	9.12349E-9
50.3000E+0	7.07030E+6	-135.000E+0	9.10355E-9	935.000E+0	50.3000E+0	9.82740E-9
50.2000E+0	7.07069E+6	-135.000E+0	9.09231E-9	400.000E+0	50.2000E+0	9.82010E-9
50.1000E+0	7.07111E+6	-135.000E+0	9.42592E-9	855.000E+0	50.1000E+0	10.1722E-9
50.0000E+0	7.07149E+6	-135.000E+0	8.81840E-9	375.000E+0	50.0000E+0	9.52267E-9
49.9000E+0	7.07190E+6	-135.000E+0	8.96810E-9	975.000E+0	49.9000E+0	9.68268E-9
49.8000E+0	7.07231E+6	-135.000E+0	9.06697E-9	655.000E+0	49.8000E+0	9.78994E-9
49.7000E+0	7.07268E+6	-135.000E+0	9.14258E-9	445.000E+0	49.7000E+0	9.86882E-9
49.6000E+0	7.07309E+6	-135.000E+0	9.29938E-9	970.000E+0	49.6000E+0	10.0379E-9
49.5000E+0	7.07349E+6	-135.000E+0	8.98449E-9	850.000E+0	49.5000E+0	9.69914E-9
49.4000E+0	7.07389E+6	-135.000E+0	9.56446E-9	800.000E+0	49.4000E+0	10.3285E-9
49.3000E+0	7.07428E+6	-135.000E+0	9.40204E-9	395.000E+0	49.3000E+0	10.1483E-9
49.2000E+0	7.07469E+6	-135.000E+0	8.99768E-9	490.000E+0	49.2000E+0	9.71602E-9
49.1000E+0	7.07508E+6	-135.000E+0	8.78890E-9	400.000E+0	49.1000E+0	9.49110E-9
49.0000E+0	7.07550E+6	-135.000E+0	8.37781E-9	365.000E+0	49.0000E+0	9.05140E-9
48.9000E+0	7.07588E+6	-135.000E+0	8.76313E-9	505.000E+0	48.9000E+0	9.46269E-9
48.8000E+0	7.07630E+6	-135.000E+0	8.82438E-9	595.000E+0	48.8000E+0	9.53044E-9
48.7000E+0	7.07668E+6	-135.000E+0	8.75285E-9	840.000E+0	48.7000E+0	9.45459E-9
48.6000E+0	7.07709E+6	-135.000E+0	8.84762E-9	715.000E+0	48.6000E+0	9.55463E-9
48.5000E+0	7.07748E+6	-135.000E+0	8.57551E-9	605.000E+0	48.5000E+0	9.26963E-9
48.4000E+0	7.07789E+6	-135.000E+0	8.98108E-9	850.000E+0	48.4000E+0	9.70063E-9
48.3000E+0	7.07831E+6	-135.000E+0	8.84465E-9	470.000E+0	48.3000E+0	9.55363E-9
48.2000E+0	7.07869E+6	-135.000E+0	8.78461E-9	830.000E+0	48.2000E+0	9.48617E-9
48.1000E+0	7.07910E+6	-135.000E+0	8.50058E-9	530.000E+0	48.1000E+0	9.18324E-9
48.0000E+0	7.07950E+6	-135.000E+0	8.69006E-9	640.000E+0	48.0000E+0	9.38523E-9
47.9000E+0	7.07990E+6	-135.000E+0	8.78358E-9	680.000E+0	47.9000E+0	9.48559E-9
47.8000E+0	7.08029E+6	-135.000E+0	9.23110E-9	660.000E+0	47.8000E+0	9.96629E-9
47.7000E+0	7.08068E+6	-135.000E+0	9.42669E-9	860.000E+0	47.7000E+0	10.1768E-9
47.6000E+0	7.08110E+6	-135.000E+0	9.42467E-9	925.000E+0	47.6000E+0	10.1716E-9
47.5000E+0	7.08148E+6	-135.000E+0	9.05993E-9	665.000E+0	47.5000E+0	9.78129E-9
47.4000E+0	7.08189E+6	-135.000E+0	9.27065E-9	870.000E+0	47.4000E+0	10.0075E-9
47.3000E+0	7.08228E+6	-135.000E+0	9.28884E-9	870.000E+0	47.3000E+0	10.0283E-9
47.2000E+0	7.08269E+6	-135.000E+0	9.40102E-9	960.000E+0	47.2000E+0	10.1490E-9
47.1000E+0	7.08311E+6	-135.000E+0	8.95188E-9	805.000E+0	47.1000E+0	9.66602E-9
47.0000E+0	7.08349E+6	-135.000E+0	9.22026E-9	1.01500E+3	47.0000E+0	9.95439E-9
46.9000E+0	7.08388E+6	-135.000E+0	9.41080E-9	825.000E+0	46.9000E+0	10.1617E-9
46.8000E+0	7.08431E+6	-135.000E+0	9.99095E-9	530.000E+0	46.8000E+0	10.7910E-9
46.7000E+0	7.08473E+6	-135.000E+0	9.60014E-9	805.000E+0	46.7000E+0	10.3647E-9
46.6000E+0	7.08509E+6	-135.000E+0	9.28933E-9	805.000E+0	46.6000E+0	10.0288E-9
46.5000E+0	7.08551E+6	-135.000E+0	8.48567E-9	670.000E+0	46.5000E+0	9.16827E-9
46.4000E+0	7.08590E+6	-135.000E+0	9.24589E-9	795.000E+0	46.4000E+0	9.98323E-9
46.3000E+0	7.08630E+6	-135.000E+0	8.79861E-9	880.000E+0	46.3000E+0	9.50261E-9
46.2000E+0	7.08671E+6	-135.000E+0	9.33236E-9	835.000E+0	46.2000E+0	10.0771E-9
46.1000E+0	7.08709E+6	-135.000E+0	9.31786E-9	685.000E+0	46.1000E+0	10.0638E-9
46.0000E+0	7.08751E+6	-135.000E+0	8.92707E-9	800.000E+0	46.0000E+0	9.64109E-9
45.9000E+0	7.08791E+6	-135.000E+0	9.22438E-9	595.000E+0	45.9000E+0	9.95950E-9
45.8000E+0	7.08830E+6	-135.000E+0	9.71713E-9	765.000E+0	45.8000E+0	10.4897E-9
45.7000E+0	7.08869E+6	-135.000E+0	9.35792E-9	770.000E+0	45.7000E+0	10.1053E-9
45.6000E+0	7.08913E+6	-135.000E+0	9.03087E-9	785.000E+0	45.6000E+0	9.75348E-9
45.5000E+0	7.08949E+6	-135.000E+0	9.25156E-9	495.000E+0	45.5000E+0	9.98843E-9
45.4000E+0	7.08992E+6	-135.000E+0	9.19995E-9	510.000E+0	45.4000E+0	9.93588E-9
45.3000E+0	7.09029E+6	-135.000E+0	9.13138E-9	820.000E+0	45.3000E+0	9.86248E-9
45.2000E+0	7.09070E+6	-135.000E+0	9.15385E-9	840.000E+0	45.2000E+0	9.88353E-9
45.1000E+0	7.09110E+6	-135.000E+0	8.97404E-9	975.000E+0	45.1000E+0	9.69139E-9
45.0000E+0	7.09150E+6	-135.000E+0	9.67788E-9	625.000E+0	45.0000E+0	10.4499E-9
44.9000E+0	7.09190E+6	-135.000E+0	8.90338E-9	915.000E+0	44.9000E+0	9.61569E-9
44.8000E+0	7.09230E+6	-135.000E+0	9.54074E-9	920.000E+0	44.8000E+0	10.3002E-9
44.7000E+0	7.09270E+6	-135.000E+0	9.63312E-9	925.000E+0	44.7000E+0	10.3998E-9
44.6000E+0	7.09310E+6	-135.000E+0	9.02380E-9	650.000E+0	44.6000E+0	9.74416E-9
44.5000E+0	7.09350E+6	-135.000E+0	9.33672E-9	1.12000E+3	44.5000E+0	10.0809E-9
44.4000E+0	7.09391E+6	-135.000E+0	9.94055E-9	770.000E+0	44.4000E+0	10.7355E-9
44.3000E+0	7.09429E+6	-135.000E+0	10.0146E-9	845.000E+0	44.3000E+0	10.8130E-9
44.2000E+0	7.09472E+6	-135.000E+0	9.76895E-9	860.000E+0	44.2000E+0	10.5496E-9
44.1000E+0	7.09509E+6	-135.000E+0	9.45007E-9	520.000E+0	44.1000E+0	10.2026E-9
44.0000E+0	7.09551E+6	-135.000E+0	9.77984E-9	1.07500E+3	44.0000E+0	10.5580E-9
43.9000E+0	7.09589E+6	-135.000E+0	8.94396E-9	605.000E+0	43.9000E+0	9.65794E-9
43.8000E+0	7.09630E+6	-135.000E+0	8.65958E-9	670.000E+0	43.8000E+0	9.35567E-9
43.7000E+0	7.09671E+6	-135.000E+0	9.01547E-9	440.000E+0	43.7000E+0	9.73523E-9
43.6000E+0	7.09710E+6	-135.000E+0	8.98707E-9	850.000E+0	43.6000E+0	9.70439E-9
43.5000E+0	7.09750E+6	-135.000E+0	9.73444E-9	1.12500E+3	43.5000E+0	10.5084E-9
43.4000E+0	7.09790E+6	-135.000E+0	9.25519E-9	770.000E+0	43.4000E+0	9.99360E-9
43.3000E+0	7.09829E+6	-135.000E+0	9.05618E-9	1.01000E+3	43.3000E+0	9.77740E-9
43.2000E+0	7.09872E+6	-135.000E+0	9.25800E-9	580.000E+0	43.2000E+0	9.99419E-9
43.1000E+0	7.09912E+6	-135.000E+0	9.13729E-9	695.000E+0	43.1000E+0	9.86384E-9
43.0000E+0	7.09950E+6	-135.000E+0	9.14144E-9	620.000E+0	43.0000E+0	9.86909E-9
42.9000E+0	7.09992E+6	-135.000E+0	9.34672E-9	905.000E+0	42.9000E+0	10.0897E-9
42.8000E+0	7.10031E+6	-135.000E+0	9.43710E-9	665.000E+0	42.8000E+0	10.1873E-9
42.7000E+0	7.10069E+6	-135.000E+0	9.07456E-9	380.000E+0	42.7000E+0	9.79751E-9
42.6000E+0	7.10111E+6	-135.000E+0	8.91705E-9	1.01000E+3	42.6000E+0	9.62876E-9
42.5000E+0	7.10150E+6	-135.000E+0	9.25431E-9	820.000E+0	42.5000E+0	9.98955E-9
42.4000E+0	7.10191E+6	-135.000E+0	9.36985E-9	765.000E+0	42.4000E+0	10.1156E-9
42.3000E+0	7.10232E+6	-135.000E+0	8.75312E-9	810.000E+0	42.3000E+0	9.45534E-9
42.2000E+0	7.10271E+6	-135.000E+0	8.93503E-9	860.000E+0	42.2000E+0	9.64757E-9
42.1000E+0	7.10312E+6	-135.000E+0	8.95881E-9	620.000E+0	42.1000E+0	9.67370E-9
42.0000E+0	7.10351E+6	-135.000E+0	9.27992E-9	785.000E+0	42.0000E+0	10.0205E-9
41.9000E+0	7.10393E+6	-135.000E+0	9.18128E-9	750.000E+0	41.9000E+0	9.91162E-9
41.8000E+0	7.10432E+6	-135.000E+0	9.39803E-9	420.000E+0	41.8000E+0	10.1441E-9
41.7000E+0	7.10470E+6	-135.000E+0	9.94042E-9	630.000E+0	41.7000E+0	10.7353E-9
41.6000E+0	7.10512E+6	-135.000E+0	9.44661E-9	610.000E+0	41.6000E+0	10.1968E-9
41.5000E+0	7.10550E+6	-135.000E+0	9.32461E-9	1.15500E+3	41.5000E+0	10.0662E-9
41.4000E+0	7.10592E+6	-135.000E+0	8.93532E-9	840.000E+0	41.4000E+0	9.65082E-9
41.3000E+0	7.10630E+6	-135.000E+0	9.15579E-9	645.000E+0	41.3000E+0	9.88625E-9
41.2000E+0	7.10671E+6	-135.000E+0	9.22006E-9	795.000E+0	41.2000E+0	9.95302E-9
41.1000E+0	7.10710E+6	-135.000E+0	9.36772E-9	810.000E+0	41.1000E+0	10.1116E-9
41.0000E+0	7.10753E+6	-135.000E+0	9.55584E-9	855.000E+0	41.0000E+0	10.3137E-9
40.9000E+0	7.10793E+6	-135.000E+0	9.38070E-9	695.000E+0	40.9000E+0	10.1259E-9
40.8000E+0	7.10831E+6	-135.000E+0	9.68169E-9	490.000E+0	40.8000E+0	10.4496E-9
40.7000E+0	7.10873E+6	-135.000E+0	10.0551E-9	905.000E+0	40.7000E+0	10.8572E-9
40.6000E+0	7.10912E+6	-135.000E+0	9.48576E-9	885.000E+0	40.6000E+0	10.2421E-9
40.5000E+0	7.10953E+6	-135.000E+0	9.15785E-9	1.10000E+3	40.5000E+0	9.88581E-9
40.4000E+0	7.10992E+6	-135.000E+0	9.23949E-9	930.000E+0	40.4000E+0	9.97340E-9
40.3000E+0	7.11033E+6	-135.000E+0	9.17425E-9	1.10000E+3	40.3000E+0	9.90232E-9
40.2000E+0	7.11071E+6	-135.000E+0	9.31261E-9	665.000E+0	40.2000E+0	10.0527E-9
40.1000E+0	7.11110E+6	-135.000E+0	8.40700E-9	650.000E+0	40.1000E+0	9.08311E-9
40.0000E+0	7.11152E+6	-135.000E+0	9.56265E-9	725.000E+0	40.0000E+0	10.3241E-9
39.9000E+0	7.11193E+6	-135.000E+0	8.55478E-9	770.000E+0	39.9000E+0	9.24324E-9
39.8000E+0	7.11232E+6	-135.000E+0	8.29579E-9	565.000E+0	39.8000E+0	8.96690E-9
39.7000E+0	7.11271E+6	-135.000E+0	8.78261E-9	620.000E+0	39.7000E+0	9.48615E-9
39.6000E+0	7.11313E+6	-135.000E+0	8.88340E-9	560.000E+0	39.6000E+0	9.59457E-9
39.5000E+0	7.11351E+6	-135.000E+0	9.75547E-9	1.17000E+3	39.5000E+0	10.5375E-9
39.4000E+0	7.11392E+6	-135.000E+0	9.25416E-9	730.000E+0	39.4000E+0	9.99063E-9
39.3000E+0	7.11430E+6	-135.000E+0	8.93846E-9	800.000E+0	39.3000E+0	9.65509E-9
39.2000E+0	7.11471E+6	-135.000E+0	8.56222E-9	685.000E+0	39.2000E+0	9.24947E-9
39.1000E+0	7.11514E+6	-135.000E+0	8.61839E-9	800.000E+0	39.1000E+0	9.31093E-9
39.0000E+0	7.11552E+6	-135.000E+0	8.52303E-9	720.000E+0	39.0000E+0	9.20830E-9
38.9000E+0	7.11591E+6	-135.000E+0	8.47471E-9	1.00500E+3	38.9000E+0	9.15798E-9
38.8000E+0	7.11632E+6	-135.000E+0	8.83919E-9	720.000E+0	38.8000E+0	9.54676E-9
38.7000E+0	7.11673E+6	-135.000E+0	8.73810E-9	1.09000E+3	38.7000E+0	9.43767E-9
38.6000E+0	7.11712E+6	-135.000E+0	8.95114E-9	1.03000E+3	38.6000E+0	9.66705E-9
38.5000E+0	7.11751E+6	-135.000E+0	8.60382E-9	735.000E+0	38.5000E+0	9.29556E-9
38.4000E+0	7.11793E+6	-135.000E+0	10.0990E-9	835.000E+0	38.4000E+0	10.9071E-9
38.3000E+0	7.11831E+6	-135.000E+0	9.03229E-9	925.000E+0	38.3000E+0	9.75341E-9
38.2000E+0	7.11872E+6	-135.000E+0	9.70243E-9	1.41500E+3	38.2000E+0	10.4756E-9
38.1000E+0	7.11915E+6	-135.000E+0	10.0495E-9	645.000E+0	38.1000E+0	10.8535E-9
38.0000E+0	7.11952E+6	-135.000E+0	10.4083E-9	995.000E+0	38.0000E+0	11.2400E-9
37.9000E+0	7.11993E+6	-135.000E+0	9.89036E-9	1.01500E+3	37.9000E+0	10.6815E-9
37.8000E+0	7.12033E+6	-135.000E+0	10.6358E-9	925.000E+0	37.8000E+0	11.4838E-9
37.7000E+0	7.12071E+6	-135.000E+0	9.70826E-9	600.000E+0	37.7000E+0	10.4834E-9
37.6000E+0	7.12112E+6	-135.000E+0	9.29322E-9	655.000E+0	37.6000E+0	10.0380E-9
37.5000E+0	7.12151E+6	-135.000E+0	9.74489E-9	1.00500E+3	37.5000E+0	10.5195E-9
37.4000E+0	7.12194E+6	-135.000E+0	9.76635E-9	785.000E+0	37.4000E+0	10.5482E-9
37.3000E+0	7.12231E+6	-135.000E+0	9.69708E-9	730.000E+0	37.3000E+0	10.4684E-9
37.2000E+0	7.12273E+6	-135.000E+0	9.28331E-9	900.000E+0	37.2000E+0	10.0244E-9
37.1000E+0	7.12312E+6	-135.000E+0	9.61057E-9	625.000E+0	37.1000E+0	10.3740E-9
37.0000E+0	7.12354E+6	-135.000E+0	9.53496E-9	1.30500E+3	37.0000E+0	10.2923E-9
36.9000E+0	7.12392E+6	-135.000E+0	9.41081E-9	760.000E+0	36.9000E+0	10.1608E-9
36.8000E+0	7.12435E+6	-135.000E+0	9.22378E-9	650.000E+0	36.8000E+0	9.95798E-9
36.7000E+0	7.12472E+6	-135.000E+0	9.05789E-9	790.000E+0	36.7000E+0	9.77822E-9
36.6000E+0	7.12512E+6	-135.000E+0	9.02841E-9	800.000E+0	36.6000E+0	9.74720E-9
36.5000E+0	7.12553E+6	-135.000E+0	8.95424E-9	855.000E+0	36.5000E+0	9.66959E-9
36.4000E+0	7.12593E+6	-135.000E+0	8.67762E-9	710.000E+0	36.4000E+0	9.37255E-9
36.3000E+0	7.12632E+6	-135.000E+0	8.61330E-9	490.000E+0	36.3000E+0	9.30437E-9
36.2000E+0	7.12677E+6	-135.000E+0	8.71913E-9	855.000E+0	36.2000E+0	9.41746E-9
36.1000E+0	7.12712E+6	-135.000E+0	9.01482E-9	720.000E+0	36.1000E+0	9.73244E-9
36.0000E+0	7.12753E+6	-135.000E+0	9.02284E-9	850.000E+0	36.0000E+0	9.73994E-9
35.9000E+0	7.12797E+6	-135.000E+0	9.82321E-9	650.000E+0	35.9000E+0	10.6020E-9
35.8000E+0	7.12834E+6	-135.000E+0	9.55449E-9	545.000E+0	35.8000E+0	10.3147E-9
35.7000E+0	7.12875E+6	-135.000E+0	9.14979E-9	555.000E+0	35.7000E+0	9.88024E-9
35.6000E+0	7.12913E+6	-135.000E+0	9.16576E-9	775.000E+0	35.6000E+0	9.89856E-9
35.5000E+0	7.12953E+6	-135.000E+0	9.84905E-9	970.000E+0	35.5000E+0	10.6310E-9
35.4000E+0	7.12995E+6	-135.000E+0	9.76368E-9	965.000E+0	35.4000E+0	10.5400E-9
35.3000E+0	7.13034E+6	-135.000E+0	10.0777E-9	915.000E+0	35.3000E+0	10.8799E-9
35.2000E+0	7.13075E+6	-135.000E+0	10.4235E-9	710.000E+0	35.2000E+0	11.2567E-9
